team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Argus,Atlas,Harith,Bruno,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.01,46.12,50.93,50.86,50.65,0.46,0.28,1.33,0.36,0.2,1.53,0.06,6.49,0.04,0.09,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.06,39.64,54.23,41.86,40.2,Aulus,Carmilla,Zhask,Granger,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.74,50.11,51.91,43.91,50.86,0.06,0.64,0.36,3.31,0.3,0.03,0.21,0.07,20.91,0.26,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.52,54.45,52.18,71.36,41.28,43.4914180656763,56.5085819343237,Kalah
Fredrinn,Gloo,Kadita,Hanabi,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.82,51.3,51.09,46.9,46.94,1.27,1.27,0.28,0.4,0.45,6.59,48.94,0.04,0.12,0.87,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,55.98,51.13,41.08,41.67,Chou,Kalea,Valir,Beatrix,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.76,55.77,48.85,48.35,42.57,1.45,0.79,0.73,0.63,0.45,0.51,97.54,0.66,0.06,0.08,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.58,62.39,55.02,33.81,30.28,53.58897510640336,46.41102489359665,Menang
Hilda,Diggie,Esmeralda,Granger,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.76,55.58,42.11,43.91,49.34,0.5,0.2,0.21,3.31,0.12,0.27,1.21,0.04,20.91,0.13,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.55,41.79,47.74,71.36,39.02,Argus,Kaja,Luo Yi,Karrie,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.01,51.28,49.59,47.43,49.1,0.46,0.2,0.45,0.68,0.69,1.53,0.08,0.16,0.22,0.15,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.06,50.39,54.39,44.05,44.65,51.15333333333335,48.84666666666666,Menang
Zilong,Johnson,Eudora,Lesley,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.99,47.19,49.87,41.59,48.06,0.53,0.43,0.45,0.34,0.82,0.28,0.2,0.61,0.06,59.41,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.02,51.48,52.52,48.88,51.56,Khaleed,Baxia,Odette,Kimmy,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.29,50.8,50.6,47.56,46.55,0.57,0.05,0.3,1.64,1.12,0.06,0.02,0.03,12.28,78.34,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.09,38.74,51.18,64.9,46.0,52.081798939692526,47.918201060307474,Menang
Lukas,Faramis,Vexana,Layla,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.42,54.85,50.02,48.9,49.34,2.04,0.22,0.94,0.83,0.12,70.05,0.11,0.09,0.64,0.13,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.13,53.67,59.42,46.03,39.02,Thamuz,Franco,Eudora,Irithel,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,45.57,45.74,49.87,56.47,49.21,0.17,1.72,0.45,2.09,2.85,0.02,3.51,0.61,1.81,39.65,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.37,44.27,52.52,61.02,70.23,48.90961735815862,51.09038264184138,Kalah
Badang,Belerick,Xavier,Popol and Kupa,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.24,47.98,52.97,55.45,48.74,2.68,0.8,1.58,0.37,0.28,23.6,0.62,0.28,0.28,0.19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.83,45.46,64.72,43.36,50.44,Yu Zhong,Estes,Pharsa,Wanwan,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.21,47.87,50.79,56.31,51.91,0.56,0.51,1.09,0.73,1.56,0.05,1.55,0.28,2.19,68.18,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.07,42.62,59.16,37.41,50.99,56.11993549943498,43.88006450056501,Menang
Leomord,Belerick,Kagura,Brody,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.58,47.98,48.89,51.22,48.74,0.55,0.8,0.69,1.67,0.28,0.5,0.62,0.08,4.42,0.19,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.12,45.46,44.57,55.51,50.44,Freya,Chip,Vexana,Yi Sun-shin,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,56.65,53.14,50.02,46.64,49.1,0.64,0.5,0.94,1.37,0.69,22.75,20.96,0.09,7.37,0.15,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.67,56.04,59.42,51.43,44.65,46.612492217236976,53.387507782763024,Kalah
Balmond,Chip,Cyclops,Clint,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,40.53,53.14,50.14,50.02,49.34,0.25,0.5,0.36,1.47,0.12,0.16,20.96,0.05,1.12,0.13,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.67,56.04,51.65,52.82,39.02,Fredrinn,Johnson,Lylia,Wanwan,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.82,47.19,46.06,56.31,49.1,1.27,0.43,0.45,0.73,0.69,6.59,0.2,0.04,2.19,0.15,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.2,51.48,51.32,37.41,44.65,49.68766372466046,50.31233627533954,Kalah
Zilong,Minotaur,Cyclops,Hanabi,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.99,52.15,50.14,46.9,50.86,0.53,0.39,0.36,0.4,0.3,0.28,0.07,0.05,0.12,0.26,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.02,54.55,51.65,41.08,41.28,Sun,Uranus,Pharsa,Natan,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.25,47.33,50.79,51.27,49.64,0.67,0.14,1.09,1.51,1.27,0.83,0.02,0.28,4.8,0.92,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.86,38.6,59.16,55.96,50.68,47.05827543060991,52.94172456939009,Kalah
Alpha,Mathilda,Xavier,Yi Sun-shin,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.57,51.69,52.97,46.64,49.1,0.93,1.8,1.58,1.37,0.69,0.16,30.71,0.28,7.37,0.15,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.29,61.58,64.72,51.43,44.65,Bane,Barats,Valir,Beatrix,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.91,48.25,48.85,48.35,51.54,0.27,0.11,0.73,0.63,1.65,0.04,0.03,0.66,0.06,70.28,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.98,50.58,55.02,33.81,51.99,55.80398554201452,44.19601445798548,Menang
Leomord,Kaja,Alice,Brody,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.58,51.28,53.88,51.22,49.21,0.55,0.2,0.39,1.67,2.85,0.5,0.08,1.38,4.42,39.65,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.12,50.39,53.2,55.51,70.23,Badang,Minotaur,Kagura,Hanabi,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.24,52.15,48.89,46.9,49.16,2.68,0.39,0.69,0.4,0.31,23.6,0.07,0.08,0.12,2.75,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.83,54.55,44.57,41.08,41.12,49.463129189864794,50.53687081013521,Kalah
Masha,Carmilla,Eudora,Melissa,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,54.63,50.11,49.87,53.4,48.27,0.25,0.64,0.45,0.62,0.34,0.22,0.21,0.61,1.46,0.17,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.91,54.45,52.52,45.37,32.9,Suyou,Minotaur,Kagura,Moskov,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.92,52.15,48.89,53.09,49.1,2.35,0.39,0.69,1.95,0.69,28.56,0.07,0.08,0.56,0.15,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.73,54.55,44.57,58.48,44.65,46.01342353736308,53.986576462636926,Kalah
Argus,Uranus,Luo Yi,Hanabi,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.01,47.33,49.59,46.9,46.94,0.46,0.14,0.45,0.4,0.45,1.53,0.02,0.16,0.12,0.87,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.06,38.6,54.39,41.08,41.67,Arlott,Chip,Odette,Lesley,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.69,53.14,50.6,41.59,51.91,0.28,0.5,0.3,0.34,1.56,0.07,20.96,0.03,0.06,68.18,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.41,56.04,51.18,48.88,50.99,46.39347689734477,53.60652310265523,Kalah
Leomord,Carmilla,Gord,Claude,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.58,50.11,50.73,46.44,46.55,0.55,0.64,0.28,0.62,1.12,0.5,0.21,0.07,0.04,78.34,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.12,54.45,51.03,33.14,46.0,Masha,Chip,Eudora,Yi Sun-shin,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,54.63,53.14,49.87,46.64,50.65,0.25,0.5,0.45,1.37,0.2,0.22,20.96,0.61,7.37,0.09,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.91,56.04,52.52,51.43,40.2,47.557025423267454,52.44297457673254,Kalah
Phoveus,Estes,Kagura,Melissa,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.84,47.87,48.89,53.4,48.74,1.68,0.51,0.69,0.62,0.28,5.31,1.55,0.08,1.46,0.19,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,66.18,42.62,44.57,45.37,50.44,Alucard,Uranus,Chang'e,Wanwan,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.44,47.33,48.67,56.31,46.55,0.63,0.14,1.0,0.73,1.12,0.28,0.02,0.23,2.19,78.34,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.36,38.6,57.62,37.41,46.0,52.44232397711548,47.55767602288453,Menang
Yin,Angela,Lunox,Miya,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.05,51.48,50.16,49.61,51.54,0.28,2.21,0.65,0.56,1.65,0.38,4.54,0.09,0.37,70.28,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25,63.0,44.56,43.52,51.99,Balmond,Baxia,Eudora,Ixia,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,40.53,50.8,49.87,50.93,48.27,0.25,0.05,0.45,0.33,0.34,0.16,0.02,0.61,0.11,0.17,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.67,38.74,52.52,41.59,32.9,57.1238805330591,42.87611946694091,Menang
Julian,Barats,Vexana,Hanabi,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.35,48.25,50.02,46.9,46.55,1.43,0.11,0.94,0.4,1.12,13.91,0.03,0.09,0.12,78.34,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1,50.58,59.42,41.08,46.0,Cici,Chip,Harith,Yi Sun-shin,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,53.14,50.93,46.64,48.74,1.82,0.5,1.33,1.37,0.28,1.91,20.96,6.49,7.37,0.19,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.58,56.04,54.23,51.43,50.44,47.29270852627029,52.70729147372971,Kalah
